id	name	type	label	comment	subClassOf	supersededBy
schema:BusReservation	schema:BusReservation	rdfs:Class	BusReservation	A reservation for bus travel. \n\nNote: This type is for information about actual reservations, e.g. in confirmation emails or HTML pages with individual confirmations of reservations. For offers of tickets, use [[Offer]].	schema:Reservation	
schema:Florist	schema:Florist	rdfs:Class	Florist	A florist.	schema:Store	
schema:House	schema:House	rdfs:Class	House	A house is a building or structure that has the ability to be occupied for habitation by humans or other creatures (source: Wikipedia, the free encyclopedia, see <a href="http://en.wikipedia.org/wiki/House">http://en.wikipedia.org/wiki/House</a>).	schema:Accommodation	
schema:HealthPlanFormulary	schema:HealthPlanFormulary	rdfs:Class	HealthPlanFormulary	For a given health insurance plan, the specification for costs and coverage of prescription drugs.	schema:Intangible	
schema:GovernmentPermit	schema:GovernmentPermit	rdfs:Class	GovernmentPermit	A permit issued by a government agency.	schema:Permit	
schema:SendAction	schema:SendAction	rdfs:Class	SendAction	The act of physically/electronically dispatching an object for transfer from an origin to a destination. Related actions:\n\n* [[ReceiveAction]]: The reciprocal of SendAction.\n* [[GiveAction]]: Unlike GiveAction, SendAction does not imply the transfer of ownership (e.g. I can send you my laptop, but I'm not necessarily giving it to you).	schema:TransferAction	
schema:WinAction	schema:WinAction	rdfs:Class	WinAction	The act of achieving victory in a competitive activity.	schema:AchieveAction	
schema:AutomotiveBusiness	schema:AutomotiveBusiness	rdfs:Class	AutomotiveBusiness	Car repair, sales, or parts.	schema:LocalBusiness	
schema:MedicalContraindication	schema:MedicalContraindication	rdfs:Class	MedicalContraindication	A condition or factor that serves as a reason to withhold a certain medical therapy. Contraindications can be absolute (there are no reasonable circumstances for undertaking a course of action) or relative (the patient is at higher risk of complications, but these risks may be outweighed by other considerations or mitigated by other measures).	schema:MedicalEntity	
schema:FoodEstablishmentReservation	schema:FoodEstablishmentReservation	rdfs:Class	FoodEstablishmentReservation	A reservation to dine at a food-related business.\n\nNote: This type is for information about actual reservations, e.g. in confirmation emails or HTML pages with individual confirmations of reservations.	schema:Reservation	
schema:InfectiousDisease	schema:InfectiousDisease	rdfs:Class	InfectiousDisease	An infectious disease is a clinically evident human disease resulting from the presence of pathogenic microbial agents, like pathogenic viruses, pathogenic bacteria, fungi, protozoa, multicellular parasites, and prions. To be considered an infectious disease, such pathogens are known to be able to cause this disease.	schema:MedicalCondition	
schema:PeopleAudience	schema:PeopleAudience	rdfs:Class	PeopleAudience	A set of characteristics belonging to people, e.g. who compose an item's target audience.	schema:Audience	
schema:EndorsementRating	schema:EndorsementRating	rdfs:Class	EndorsementRating	An EndorsementRating is a rating that expresses some level of endorsement, for example inclusion in a "critic's pick" blog, a "Like" or "+1" on a social network. It can be considered the [[result]] of an [[EndorseAction]] in which the [[object]] of the action is rated positively by some [[agent]]. As is common elsewhere in schema.org, it is sometimes more useful to describe the results of such an action without explicitly describing the [[Action]].  An [[EndorsementRating]] may be part of a numeric scale or organized system, but this is not required: having an explicit type for indicating a positive, endorsement rating is particularly useful in the absence of numeric scales as it helps consumers understand that the rating is broadly positive. 	schema:Rating	
schema:CreateAction	schema:CreateAction	rdfs:Class	CreateAction	The act of deliberately creating/producing/generating/building a result out of the agent.	schema:Action	
schema:MediaSubscription	schema:MediaSubscription	rdfs:Class	MediaSubscription	A subscription which allows a user to access media including audio, video, books, etc.	schema:Intangible	
schema:Comment	schema:Comment	rdfs:Class	Comment	A comment on an item - for example, a comment on a blog post. The comment's content is expressed via the [[text]] property, and its topic via [[about]], properties shared with all CreativeWorks.	schema:CreativeWork	
schema:PropertyValue	schema:PropertyValue	rdfs:Class	PropertyValue	A property-value pair, e.g. representing a feature of a product or place. Use the 'name' property for the name of the property. If there is an additional human-readable version of the value, put that into the 'description' property.\n\n Always use specific schema.org properties when a) they exist and b) you can populate them. Using PropertyValue as a substitute will typically not trigger the same effect as using the original, specific property.     	schema:StructuredValue	
schema:DanceGroup	schema:DanceGroup	rdfs:Class	DanceGroup	A dance group&#x2014;for example, the Alvin Ailey Dance Theater or Riverdance.	schema:PerformingGroup	
schema:HyperToc	schema:HyperToc	rdfs:Class	HyperToc	A HyperToc represents a hypertext table of contents for complex media objects, such as [[VideoObject]], [[AudioObject]]. Items in the table of contents are indicated using the [[tocEntry]] property, and typed [[HyperTocEntry]]. For cases where the same larger work is split into multiple files, [[associatedMedia]] can be used on individual [[HyperTocEntry]] items.	schema:CreativeWork	
schema:NightClub	schema:NightClub	rdfs:Class	NightClub	A nightclub or discotheque.	schema:EntertainmentBusiness	
schema:AssignAction	schema:AssignAction	rdfs:Class	AssignAction	The act of allocating an action/event/task to some destination (someone or something).	schema:AllocateAction	
schema:BusinessEntityType	schema:BusinessEntityType	rdfs:Class	BusinessEntityType	A business entity type is a conceptual entity representing the legal form, the size, the main line of business, the position in the value chain, or any combination thereof, of an organization or business person.\n\nCommonly used values:\n\n* http://purl.org/goodrelations/v1#Business\n* http://purl.org/goodrelations/v1#Enduser\n* http://purl.org/goodrelations/v1#PublicInstitution\n* http://purl.org/goodrelations/v1#Reseller     	schema:Enumeration	
schema:MobileApplication	schema:MobileApplication	rdfs:Class	MobileApplication	A software application designed specifically to work well on a mobile device such as a telephone.	schema:SoftwareApplication	
schema:AppendAction	schema:AppendAction	rdfs:Class	AppendAction	The act of inserting at the end if an ordered collection.	schema:InsertAction	
schema:VideoObject	schema:VideoObject	rdfs:Class	VideoObject	A video file.	schema:MediaObject	
schema:BankAccount	schema:BankAccount	rdfs:Class	BankAccount	A product or service offered by a bank whereby one may deposit, withdraw or transfer money and in some cases be paid interest.	schema:FinancialProduct	
schema:Event	schema:Event	rdfs:Class	Event	An event happening at a certain time and location, such as a concert, lecture, or festival. Ticketing information may be added via the [[offers]] property. Repeated events may be structured as separate Event objects.	schema:Thing	
schema:UserTweets	schema:UserTweets	rdfs:Class	UserTweets	UserInteraction and its subtypes is an old way of talking about users interacting with pages. It is generally better to use [[Action]]-based vocabulary, alongside types such as [[Comment]].	schema:UserInteraction	schema:InteractionCounter
schema:BroadcastFrequencySpecification	schema:BroadcastFrequencySpecification	rdfs:Class	BroadcastFrequencySpecification	The frequency in MHz and the modulation used for a particular BroadcastService.	schema:Intangible	
schema:PreventionIndication	schema:PreventionIndication	rdfs:Class	PreventionIndication	An indication for preventing an underlying condition, symptom, etc.	schema:MedicalIndication	
schema:HowToSupply	schema:HowToSupply	rdfs:Class	HowToSupply	A supply consumed when performing the instructions for how to achieve a result.	schema:HowToItem	
schema:WearAction	schema:WearAction	rdfs:Class	WearAction	The act of dressing oneself in clothing.	schema:UseAction	
schema:CertificationStatusEnumeration	schema:CertificationStatusEnumeration	rdfs:Class	CertificationStatusEnumeration	Enumerates the different statuses of a Certification (Active and Inactive).	schema:Enumeration	
schema:BrokerageAccount	schema:BrokerageAccount	rdfs:Class	BrokerageAccount	An account that allows an investor to deposit funds and place investment orders with a licensed broker or brokerage firm.	schema:InvestmentOrDeposit	
schema:ContactPoint	schema:ContactPoint	rdfs:Class	ContactPoint	A contact point&#x2014;for example, a Customer Complaints department.	schema:StructuredValue	
schema:AdvertiserContentArticle	schema:AdvertiserContentArticle	rdfs:Class	AdvertiserContentArticle	An [[Article]] that an external entity has paid to place or to produce to its specifications. Includes [advertorials](https://en.wikipedia.org/wiki/Advertorial), sponsored content, native advertising and other paid content.	schema:Article	
schema:Apartment	schema:Apartment	rdfs:Class	Apartment	An apartment (in American English) or flat (in British English) is a self-contained housing unit (a type of residential real estate) that occupies only part of a building (source: Wikipedia, the free encyclopedia, see <a href="http://en.wikipedia.org/wiki/Apartment">http://en.wikipedia.org/wiki/Apartment</a>).	schema:Accommodation	
schema:MenuSection	schema:MenuSection	rdfs:Class	MenuSection	A sub-grouping of food or drink items in a menu. E.g. courses (such as 'Dinner', 'Breakfast', etc.), specific type of dishes (such as 'Meat', 'Vegan', 'Drinks', etc.), or some other classification made by the menu provider.	schema:CreativeWork	
schema:ReceiveAction	schema:ReceiveAction	rdfs:Class	ReceiveAction	The act of physically/electronically taking delivery of an object that has been transferred from an origin to a destination. Reciprocal of SendAction.\n\nRelated actions:\n\n* [[SendAction]]: The reciprocal of ReceiveAction.\n* [[TakeAction]]: Unlike TakeAction, ReceiveAction does not imply that the ownership has been transferred (e.g. I can receive a package, but it does not mean the package is now mine).	schema:TransferAction	
schema:AutoRental	schema:AutoRental	rdfs:Class	AutoRental	A car rental business.	schema:AutomotiveBusiness	
schema:BloodTest	schema:BloodTest	rdfs:Class	BloodTest	A medical test performed on a sample of a patient's blood.	schema:MedicalTest	
schema:MapCategoryType	schema:MapCategoryType	rdfs:Class	MapCategoryType	An enumeration of several kinds of Map.	schema:Enumeration	
schema:Code	schema:Code	rdfs:Class	Code	Computer programming source code. Example: Full (compile ready) solutions, code snippet samples, scripts, templates.	schema:CreativeWork	schema:SoftwareSourceCode
